"/Return/ReturnData/IRS990EZ/InitiationFeesAndCapitalContri","/Return/ReturnData/IRS990EZ/InitiationFeesAndCapContriAmt","Element change"
"/Return/ReturnData/IRS990EZ/InvestmentIncome","/Return/ReturnData/IRS990EZ/InvestmentIncomeAmt","Element change"
"/Return/ReturnData/IRS990EZ/LandAndBuildings/BOY","/Return/ReturnData/IRS990EZ/LandAndBuildingsGrp/BOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/LandAndBuildings/EOY","/Return/ReturnData/IRS990EZ/LandAndBuildingsGrp/EOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/LoansToFromOfficers","/Return/ReturnData/IRS990EZ/LoansToFromOfficersAmt","Element change"
"/Return/ReturnData/IRS990EZ/MadeChangesToOrgnzngEtcDoc","/Return/ReturnData/IRS990EZ/ChgMadeToOrgnzngDocNotRptInd","Element change"
"/Return/ReturnData/IRS990EZ/MadeLoansToFromOfficers","/Return/ReturnData/IRS990EZ/MadeLoansToFromOfficersInd","Element change"
"/Return/ReturnData/IRS990EZ/MaintainAnyDonorAdvisedFunds","/Return/ReturnData/IRS990EZ/DonorAdvisedFndsInd","Element change"
"/Return/ReturnData/IRS990EZ/MembershipDues","/Return/ReturnData/IRS990EZ/MembershipDuesAmt","Element change"
"/Return/ReturnData/IRS990EZ/MethodOfAccountingAccrual","/Return/ReturnData/IRS990EZ/MethodOfAccountingAccrualInd","Element change"
"/Return/ReturnData/IRS990EZ/MethodOfAccountingCash","/Return/ReturnData/IRS990EZ/MethodOfAccountingCashInd","Element change"
"/Return/ReturnData/IRS990EZ/MethodOfAccountingOther","/Return/ReturnData/IRS990EZ/MethodOfAccountingOtherDesc","Element change"
"/Return/ReturnData/IRS990EZ/NECTFilingForm990","/Return/ReturnData/IRS990EZ/NECTFilingForm990Ind","Element change"
"/Return/ReturnData/IRS990EZ/NECTFilingForm990/@amountOfInterest","/Return/ReturnData/IRS990EZ/NECTFilingForm990Ind/@interestAmt","Attribute change"
"/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalances/BOY","/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesGrp/BOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalances/EOY","/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesGrp/EOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesBOY","/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesBOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesEOY","/Return/ReturnData/IRS990EZ/NetAssetsOrFundBalancesEOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/OccupancyRentUtilitiesAndMaint","/Return/ReturnData/IRS990EZ/OccupancyRentUtltsAndMaintAmt","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/AvgHoursPerWkDevotedToPosition","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/AverageHrsPerWkDevotedToPosRt","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/BusinessName/BusinessNameLine1","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/BusinessName/BusinessNameLine1","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/BusinessName/BusinessNameLine2","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/BusinessName/BusinessNameLine2","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/Compensation","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/CompensationAmt","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/ContriToEmplBenefitPlansEtc","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/EmployeeBenefitProgramAmt","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/ExpenseAccountOtherAllowances","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/ExpenseAccountOtherAllwncAmt","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/PersonName","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/PersonNm","Element change"
"/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeKeyEmpl/Title","/Return/ReturnData/IRS990EZ/OfficerDirectorTrusteeEmplGrp/TitleTxt","Element change"
"/Return/ReturnData/IRS990EZ/OperatingSchool","/Return/ReturnData/IRS990EZ/SchoolOperatingInd","Element change"
"/Return/ReturnData/IRS990EZ/Organization4947a1","/Return/ReturnData/IRS990EZ/Organization4947a1NotPFInd","Element change"
"/Return/ReturnData/IRS990EZ/Organization501c","/Return/ReturnData/IRS990EZ/Organization501cInd","Element change"
"/Return/ReturnData/IRS990EZ/Organization501c/@typeOf501cOrganization","/Return/ReturnData/IRS990EZ/Organization501cInd/@organization501cTypeTxt","Attribute change"
"/Return/ReturnData/IRS990EZ/Organization501c3","/Return/ReturnData/IRS990EZ/Organization501c3Ind","Element change"
